word	root	stem	lemma
المغامرة	غمر	مغامر;مغامرة	مغامر;مغامرة
والمخاطر	خطر	مخاطر	مخاطر
يحرمون	حرم	حرم;أحرم	حرم;أحرم
والمبادرة	بيد;بدر	مبادرة;مبادر	مبادرة;مبادر
المصدرون	صدر	مصدر	مصدر
المطايا	مطي	مطايا	مطايا
رؤساء	رءس	رؤساء	رؤساء
المشاركة	شرك	مشاركة;مشارك	مشاركة;مشارك
اكتسى	كسي	اكتسى	اكتسى
ممطر	مطر	ممطر	ممطر
نذهب	ذهب	أذهب;ذهب	أذهب;ذهب
القرارات	قرر	قرارة;قرار	قرارة;قرار
الاستخدامات	خدم	استخدام	استخدام
وعناوينهم	عنن	عناوين	عناوين
أقليات	قلي	قلى;قلي	قلى;قلي
فيكتفي	كفي	اكتفى	اكتفى
والمتانة	متن	متان;متانة	متان;متانة
الفاقدات	فقد	فاقد	فاقد
لغتهم	لغو;ليغ	لاغ;لغة	لاغ;لغة
ينقل	نقل	أنقل;نقل	أنقل;نقل
المكتشفة	كشف	مكتشف	مكتشف
الانتقاد	نقد	انتقاد	انتقاد
سجدتي	سجد	سجدة	سجدة
صاروخ	صرخ	صاروخ	صاروخ
والإبداع	بدع	إبداع	إبداع
ويساعدها	سعد	ساعد	ساعد
مرتجع	رجع	مرتجع	مرتجع
عرباتهم	عرب	عرب;عربة	عرب;عربة
بإيرادات	ورد	إيراد	إيراد
وحرمن	حرم	حرم	حرم
وصيفه	صيف;وصف	وصيف;صيف	وصيف;صيف
سالكوه	سلك	سالك	سالك
والمصنوعات	صنع	مصنوع	مصنوع
القائمون	قوم	قائم	قائم
عائش	عيش	عائش	عائش
وأشارت	شور	أشار	أشار
ماحق	محق	ماحق	ماحق
مساهم	ومس;سهم;مسي;مسو	مسا;مساهم;مسى;ومس	مسا;مساهم;مسى;ومس
يسمع	سمع	أسمع;سمع	أسمع;سمع
والمحاكمات	حكم	محاكم;محاكمة	محاكم;محاكمة
والمراجعون	رجع	مراجع	مراجع
لياليهم	ليل	ليالي	ليالي
والعشرين	عشر	عشر	عشر
الإسلام	سلم	إسلام	إسلام
مرسلين	رسل	مرسل	مرسل
عطاءات	عطو	عطاء	عطاء
والاستثنائية	ثني	استثنائي	استثنائي
ذروة	ذرو	ذروة	ذروة
ستربطان	ربط	ربط	ربط
طريقة	طرق	طريق;طريقة	طريق;طريقة
الاحتياجات	حوج	احتياج	احتياج
دوران	دور	دوران;دور	دوران;دور
الابتكارات	بكر	ابتكار	ابتكار
والإحداثيات	حدث	إحداث	إحداث
مناح	نحي;نحو	مناحي	مناحي
مناخ	نوخ	مناخ	مناخ
واستطاعت	طوع	استطاع	استطاع
تعويضات	عوض	تعويض	تعويض
الخرائط	خرط	خرائط	خرائط
مليء	ملء	مليء	مليء
للانطلاق	طلق	انطلاق	انطلاق
ومحظور	حظر	محظور	محظور
روابطكم	ربط	روابط	روابط
ومعارفهم	عرف	معارف	معارف
بإمكاناتها	مكن	إمكان	إمكان
فيفصل	فصل	فصل	فصل
سيساعدنا	سعد	ساعد	ساعد
لتقديرات	قدر	تقدير	تقدير
سينشغلن	شغل	انشغل	انشغل
تسبحان	سبح	أسبح;سبح	أسبح;سبح
بمقدورهم	قدر	مقدور	مقدور
سيزرعون	زرع	زرع	زرع
المسروقة	سرق	مسروق	مسروق
غفور	غفر	غفور	غفور
اعتبارها	عبر	اعتبار	اعتبار
مشروب	شرب	مشروب	مشروب
بليغ	بلغ	بليغ	بليغ
والمرتجع	رجع	مرتجع	مرتجع
المشتركة	شرك	مشترك	مشترك
والأملاك	ملك	أملاك	أملاك
مسألتين	سءل	مسألة	مسألة
المتنازعين	نزع	متنازع	متنازع
بالإثارة	ثور;ءثر	إثار;إثارة	إثار;إثارة
والمعروف	عرف	معروف	معروف
يشكلن	شكل	شكل;أشكل	شكل;أشكل
بكراهية	كره	كراهية	كراهية
عربة	عرب	عرب;عربة	عرب;عربة
المسافرون	سفر	مسافر	مسافر
بإطلاقها	طلق	إطلاق	إطلاق
واختباره	خبر	اختبار	اختبار
تحقيقاتهم	حقق	تحقيق	تحقيق
فقدان	فقد	فقدان;فقد	فقدان;فقد
الحماقات	حمق	حماق;حماقة	حماق;حماقة
فافتتح	فتح	افتتح	افتتح
المختلقان	خلق	مختلق	مختلق
الأنابيب	نبب	أنابيب	أنابيب
المرتفعة	رفع	مرتفع	مرتفع
والبرتغال		برتغال	برتغال
ماجن	مجن	ماجن	ماجن
الاعتراض	عرض	اعتراض	اعتراض
دورات	دور	دور;دورة	دور;دورة
تبلد	بلد	بلد	بلد
فاستحال	حيل;حول	استحال	استحال
خبراؤهما	خبر	خبراء	خبراء
حاسوب	حسب	حاسوب	حاسوب
تخفق	خفق	أخفق	أخفق
إجازات	جوز	إجازة	إجازة
بإعلانها	علن	إعلان	إعلان
وزيارتان	زور;زور،زير	زيار;زيارة	زيار;زيارة
ستحرم	حرم	حرم;أحرم	حرم;أحرم
تحصين	وحص;حصو;حصي	وحص;حصا;حصى;أحصى;حصي	وحص;حصا;حصى;أحصى;حصي
انطوى	طوي	انطوى	انطوى
تسويات	سوي	تسوية	تسوية
ويحظر	حظر	حظر	حظر
ومشاركتها	شرك	مشاركة;مشارك	مشاركة;مشارك
المحاكاة	حكي	محاكاة	محاكاة
والعربات	عرب	عرب;عربة	عرب;عربة
فيضانا	فيض	فيضان;فيض	فيضان;فيض
الأعمال	عمل	أعمال	أعمال
علاقاتها	علق	علاقة	علاقة
العربتان	عرب	عرب;عربة	عرب;عربة
سترجعانها	رجع	أرجع;رجع	أرجع;رجع
تداولات	دول	تداول	تداول
المسافر	سفر	مسافر	مسافر
حظوظ	حظظ	حظوظ	حظوظ
مشاهدتها	شهد	مشاهد;مشاهدة	مشاهد;مشاهدة
إصداران	صدر	إصدار	إصدار
البريدية	برد	بريدي	بريدي
نعناع	نعنع	نعناع	نعناع
يصدرون	صدر	صدر;أصدر	صدر;أصدر
سوق	سوق	سوق	سوق
سيربطون	ربط	ربط	ربط
والمختلقان	خلق	مختلق	مختلق
يستمع	سمع	استمع	استمع
وراث	ريث	راث	راث
دمام	دمم	دمام	دمام
واستحقاقاتهم	حقق	استحقاق	استحقاق
يرشد	رشد	رشد;أرشد	رشد;أرشد
المسارات	سير	مسار	مسار
بسطاء	بسط	بسطاء	بسطاء
محرومين	حرم	محروم	محروم
ينقسمن	قسم	انقسم	انقسم
مكتوب	كتب	مكتوب	مكتوب
متواجدون	وجد	متواجد	متواجد
باستدعاء	دعو	استدعاء	استدعاء
يجاهدون	جهد	جاهد	جاهد
فاشتغل	شغل	اشتغل	اشتغل
وامتنانه	منن	امتنان	امتنان
نواب	نبح	نوابي	نوابي
والمدافعين	دفع	مدافع	مدافع
والمزايا	مزي	مزايا	مزايا
طيور	طير	طيور	طيور
لترجمتها	ترجم	ترجم;ترجمة	ترجم;ترجمة
ستحرمان	حرم	حرم;أحرم	حرم;أحرم
أبنية	بني	بنى;أبنية;بنية	بنى;أبنية;بنية
تضحيات	ضحي	تضحية	تضحية
وستتقاسم	قسم	تقاسم	تقاسم
الأعضاء	عضو	أعضاء	أعضاء
سلاسل	سلسل	سلاسل	سلاسل
سجينه	سجن	سجين	سجين
بكاء	بكي	بكاء	بكاء
المداخيل	دخل	مداخيل	مداخيل
والمعلومات	علم	معلوم	معلوم
المشرفون	شرف	مشرف	مشرف
والحكومة	حكم	حكومة	حكومة
متناقضات	نقض	متناقض	متناقض
جزيرة	جزر	جزيرة	جزيرة
وسيحرمون	حرم	حرم;أحرم	حرم;أحرم
الحكومة	حكم	حكومة	حكومة
تلاوة	تلو	تلاوة	تلاوة
فيستعجل	عجل	استعجل	استعجل
تكتسب	كسب	اكتسب	اكتسب
لاستحداث	حدث	استحداث	استحداث
المكتشفون	كشف	مكتشف	مكتشف
لمعالجات	علج	معالج;معالجة	معالج;معالجة
وينشرونها	نشر	نشر;أنشر	نشر;أنشر
محتويات	حوي	محتوى;محتويات	محتوى;محتويات
خلاء	خلو	خلاء	خلاء
علوم	علم	علوم	علوم
كافية	كفي	كافي	كافي
بمصادرة	صدر	مصادرة;مصادر	مصادرة;مصادر
نزر	زور;وزر;نزر;زري;زير	زار;نزر;وزر;أزرى;زرى	زار;نزر;وزر;أزرى;زرى
واقفات	وقف	واقف	واقف
الباحثة	بحث	باحث	باحث
يبعثرن	بعثر	بعثر	بعثر
لأصواتهم	صوت	أصوات	أصوات
كالأحزاب	حزب	أحزاب	أحزاب
تنقسمن	قسم	انقسم	انقسم
الأوضاع	وضع	أوضاع	أوضاع
والمواعيد	وعد	مواعيد	مواعيد
المعارضة	عرض	معارض;معارضة	معارض;معارضة
المجاجة	مجج	مجاج	مجاج
وسام	وسم;سوم;سمو	سامى;وسام;سامي;سام	سامى;وسام;سامي;سام
الكثيرون	كثر	كثير	كثير
المكتسب	كسب	مكتسب	مكتسب
زرنا	زور;وزر;زير	زار;وزر	زار;وزر
يصلان	وصل	وصل	وصل
ستحمل	حمل	حمل	حمل
تعلمون	علم	علم;أعلم	علم;أعلم
فائدة	فيد	فائدة	فائدة
يبكون	بكي	بكى;أبكى	بكى;أبكى
فتخرج	خرج	أخرج;خرج	أخرج;خرج
ربحكم	ربح	ربح	ربح
محرومتان	حرم	محروم	محروم
باستعلاء	علو	استعلاء	استعلاء
أغطية	غطو	أغطية	أغطية
والقادمين	قدم	قادم	قادم
مرتجعات	رجع	مرتجع	مرتجع
والاستخدام	خدم	استخدام	استخدام
فيستحيل	حيل;حول	استحال	استحال
راقصين	رقص	راقص	راقص
ماجد	مجد	ماجد	ماجد
ستعلمون	علم	علم;أعلم	علم;أعلم
وتلويناتها	لون	تلوين	تلوين
مستوية	سوي	مستوي;مستوى	مستوي;مستوى
والمستخدمين	خدم	مستخدم	مستخدم
يعرفن	عرف	عرف	عرف
تحسنوا	حسن	حسن;أحسن	حسن;أحسن
مكتسب	كسب	مكتسب	مكتسب
والمكتشفات	كشف	مكتشف	مكتشف
فالمعلومات	علم	معلوم	معلوم
لباس	بوس;لبس	باس;لباس	باس;لباس
مستعملة	عمل	مستعمل	مستعمل
الأجهزة	جهز	أجهزة	أجهزة
التزاماتهم	لزم	التزام	التزام
والمحرومان	حرم	محروم	محروم
ترحيب	رحب	ترحيب	ترحيب
تصلون	صلي;وصل;صلو	صلي;وصل;صلى;أصلى;صلا	صلي;وصل;صلى;أصلى;صلا
وجيد	جود;جيد	جاد;جيد	جاد;جيد
المستخدمات	خدم	مستخدم	مستخدم
والمسائلة	سءل	مسائل	مسائل
لخدماتها	خدم	خدمة	خدمة
يجدن	وجد	وجد	وجد
تربط	ربط	ربط	ربط
سجين	سجن;سجو	سجا;سجين	سجا;سجين
والمزارعات	زرع	مزارع	مزارع
عدوان	عدو	عدوان;عدو	عدوان;عدو
أغبياء	غبو	أغبياء	أغبياء
الإصابات	صوب	إصابة	إصابة
المعتادة	عود	معتاد	معتاد
لاستضافة	ضيف	استضافة	استضافة
إمكانياتها	مكن	إمكان	إمكان
فارتحل	رحل	ارتحل	ارتحل
وفضاءاته	فضو	فضاء	فضاء
المعاملة	عمل	معاملة;معامل	معاملة;معامل
الاجتماع	جمع	اجتماع	اجتماع
وأنظمتها	نظم	أنظمة	أنظمة
التهاب	لهب	التهاب	التهاب
ترتبطون	ربط	ارتبط	ارتبط
وسيرتبطون	ربط	ارتبط	ارتبط
ينفذ	نفذ	أنفذ;نفذ	أنفذ;نفذ
المسافران	سفر	مسافر	مسافر
المعنيين	عني	معنى	معنى
يستبدل	بدل	استبدل	استبدل
تسجدون	سجد	سجد	سجد
تنقسم	قسم	انقسم	انقسم
مرحب	رحب	مرحب	مرحب
مسؤولين	سءل	مسؤول	مسؤول
ليلة	ليل	ليل	ليل
تحريمهما	حرم	تحريم	تحريم
للبرنامج	برمج	برنامج	برنامج
بائعة	بيع	بائع	بائع
الوزير	وزر	وزير	وزير
المزدوجة	زوج	مزدوج	مزدوج
يحللن	حلل	حل;أحل	حل;أحل
يحسن	حسن;حوس;حيس	حاس;حسن;أحسن	حاس;حسن;أحسن
غوان	غني	غواني	غواني
ذاكرات	ذكر	ذاكرة;ذاكر	ذاكرة;ذاكر
مواقع	وقع	مواقع	مواقع
والكتابات	كتب	كتابة;كتاب	كتابة;كتاب
براء	برء	براء	براء
تستبدل	بدل	استبدل	استبدل
الغفور	غفر	غفور	غفور
يسجدون	سجد	سجد	سجد
يصبغون	صبغ	أصبغ;صبغ	أصبغ;صبغ
مواطنيها	وطن	مواطن;مواطنة	مواطن;مواطنة
المنعقدة	عقد	منعقد	منعقد
طاولاتهم	طول	طاولة	طاولة
الهمهمات	همهم	همهم;همهمة	همهم;همهمة
سريان	سري;سرو	سريان;سرى	سريان;سرى
منكسرات	كسر	منكسر	منكسر
مشيج	مشج	مشيج	مشيج
ركعتي	ركع	ركعة	ركعة
لمواجهاتها	وجه	مواجه;مواجهة	مواجه;مواجهة
نجتمع	جمع	اجتمع	اجتمع
والحماية	حمي	حماية	حماية
فاحرق	حرق	حرق	حرق
مترابطات	ربط	مترابط	مترابط
والموسوعات	وسع	موسوعة	موسوعة
حسابهم	حشر;حسب	حساب	حساب
رجعوا	رجع	رجع	رجع
المبتهجات	بهج	مبتهج	مبتهج
بات	بيت	بات	بات
يغفرون	غفر	غفر	غفر
ستعرف	عرف	عرف	عرف
المنتجون	نتج	منتج	منتج
جوائز	جوز	جوائز	جوائز
غافر	غفر	غافر	غافر
ذاهب	ذهب	ذاهب	ذاهب
الإصدار	صدر	إصدار	إصدار
وفرة	وفر	وفر;وفرة	وفر;وفرة
تأسيس	ءسس	تأسيس	تأسيس
تلاميذ	تلمذ	تلاميذ	تلاميذ
مسؤولتان	سءل	مسؤول	مسؤول
المكتشفات	كشف	مكتشف	مكتشف
والعارفتان	عرف	عارف	عارف
متين	متن;متو;متي	متا;متى;متين	متا;متى;متين
سيادي	سيد	سيادة	سيادة
الكيلة	كيل	كيلة;كيل	كيلة;كيل
يفتدى	فدي	افتدى	افتدى
موجود	وجد	موجود	موجود
سعال	سعل	سعال	سعال
شربتا	شرب	شرب	شرب
سهم	سهم	سهم	سهم
والمرتبطتان	ربط	مرتبط	مرتبط
وليف	ليف;ولف;لوف	ليف;لاف;وليف	ليف;لاف;وليف
مفتوح	فتح	مفتوح	مفتوح
والمساهمة	سهم	مساهمة;مساهم	مساهمة;مساهم
الباحثين	بحث	باحث	باحث
كتبتما	كتب	كتب	كتب
والمسافرتان	سفر	مسافر	مسافر
المحادثة	حدث	محادثة;محادث	محادثة;محادث
لاستهدافها	هدف	استهداف	استهداف
خاطفين	خطف	خاطف	خاطف
إصلاحات	صلح	إصلاح	إصلاح
الباحثان	بحث	باحث	باحث
واستراحة	روح	استراحة	استراحة
يتواجد	وجد	تواجد	تواجد
فيغلب	غلب	غلب	غلب
بتنفيذها	نفذ	تنفيذ	تنفيذ
بالمدينة	دين;مدن	مدين;مدينة	مدين;مدينة
محظورات	حظر	محظور	محظور
يبعثرون	بعثر	بعثر	بعثر
سترجع	رجع	أرجع;رجع	أرجع;رجع
وإمكانيات	مكن	إمكان	إمكان
