word	root	stem	lemma
اعتداء	اعتداء	اعتداء	اعتداء
اعتدت	اعتاد	اعتاد	اعتاد
اعتدت	اعتد	اعتد	اعتد
اعتدنا	اعتاد	اعتاد	اعتاد
اعتدى	اعتدى	اعتدى	اعتدى
اعتديتم	اعتدى	اعتدى	اعتدى
اعتذار	اعتذار	اعتذار	اعتذار
اعتذارك	اعتذار	اعتذار	اعتذار
اعتذر	اعتذر	اعتذر	اعتذر
اعترافات	اعتراف	اعتراف	اعتراف
اعتراف	اعتراف	اعتراف	اعتراف
اعترض	اعترض	اعترض	اعترض
اعترف	اعترف	اعترف	اعترف
اعترفت	اعترف	اعترف	اعترف
اعتصموا	اعتصم	اعتصم	اعتصم
اعتقاد	اعتقاد	اعتقاد	اعتقاد
أعتقد	اعتقد	اعتقد	اعتقد
اعتقد	اعتقد	اعتقد	اعتقد
اعتقدوا	اعتقد	اعتقد	اعتقد
اعتقلت	اعتقل	اعتقل	اعتقل
اعتماد	اعتماد	اعتماد	اعتماد
اعتمد	اعتمد	اعتمد	اعتمد
اعتمدت	اعتمد	اعتمد	اعتمد
أعجب	أعجب	أعجب	أعجب
أعجبني	أعجب	أعجب	أعجب
أعجمي	أعجمي	أعجمي	أعجمي
أعداء	عدو	عدو	عدو
أعدائنا	عدو	عدو	عدو
أعدائه	عدو	عدو	عدو
أعد	عاد	عاد	عاد
أعدهم	أعد	أعد	أعد
أعذروني	أعذر	أعذر	أعذر
أعراب	عربي	عربي	عربي
أعراص	عرصة	عرصة	عرصة
أعرف	عرف	عرف	عرف
أعز	أعز	أعز	أعز
أعزائي	عزيز	عزيز	عزيز
أعزل	أعزل	أعزل	أعزل
أعزنا	أعز	أعز	أعز
أعزني	عزا	عزا	عزا
أعش	عاش	عاش	عاش
أعشق	عشق	عشق	عشق
أعشقها	عشق	عشق	عشق
أعضاء	عضو	عضو	عضو
أعضاءه	عضو	عضو	عضو
أعضائه	عضو	عضو	عضو
إعطاء	إعطاء	إعطاء	إعطاء
أعطوا	أعطى	أعطى	أعطى
أعطى	أعطى	أعطى	أعطى
أعطيت	أعطى	أعطى	أعطى
أعطينا	أعطى	أعطى	أعطى
أعطيه	أعطى	أعطى	أعطى
أعظم	أعظم	أعظم	أعظم
أعقابه	عقب	عقب	عقب
أعقبت	أعقب	أعقب	أعقب
إعلاء	إعلاء	إعلاء	إعلاء
إعلام	إعلام	إعلام	إعلام
إعلامي	إعلامي	إعلامي	إعلامي
إعلامية	إعلامي	إعلامي	إعلامي
إعلاميون	إعلامي	إعلامي	إعلامي
إعلان	إعلان	إعلان	إعلان
إعلانه	إعلان	إعلان	إعلان
إعلانية	إعلاني	إعلاني	إعلاني
أعلق	علق	علق	علق
أعلم	أعلم	أعلم	أعلم
أعلنا	أعلن	أعلن	أعلن
أعلن	أعلن	أعلن	أعلن
أعلنت	أعلن	أعلن	أعلن
أعلنته	أعلن	أعلن	أعلن
أعلى	أعلى	أعلى	أعلى
أعمار	عمر	عمر	عمر
أعمالكم	عمل	عمل	عمل
أعمالها	عمل	عمل	عمل
أعمالهم	عمل	عمل	عمل
أعمدة	عمود	عمود	عمود
أعمل	عمل	عمل	عمل
أعمى	أعمى	أعمى	أعمى
أعوام	عام	عام	عام
أعوان	عون	عون	عون
أعياد	عيد	عيد	عيد
أعيد	أعاد	أعاد	أعاد
أعين	عين	عين	عين
أعينهم	عين	عين	عين
أغبياء	غبي	غبي	غبي
اغتصبوا	اغتصب	اغتصب	اغتصب
اغتيل	اغتال	اغتال	اغتال
إغراء	إغراء	إغراء	إغراء
أغسل	غسل	غسل	غسل
أغلب	أغلب	أغلب	أغلب
أغلبهم	أغلب	أغلب	أغلب
أغلبيته	أغلبي	أغلبي	أغلبي
أغلق	أغلق	أغلق	أغلق
أغلقوا	أغلق	أغلق	أغلق
أغلى	أغلى	أغلى	أغلى
أغني	أغن	أغن	أغن
أغنية	أغنية	أغنية	أغنية
آفاق	أفق	أفق	أفق
أفتاكم	أفتى	أفتى	أفتى
افتتحت	افتتح	افتتح	افتتح
افتراء	افتراء	افتراء	افتراء
افتعلت	افتعل	افتعل	افتعل
افتقارها	افتقار	افتقار	افتقار
افتكرت	افتكر	افتكر	افتكر
أفرحوا	أفرح	أفرح	أفرح
أفريقا	أفريقيا	أفريقيا	أفريقيا
أفريقيا	أفريقيا	أفريقيا	أفريقيا
إفريقيا	أفريقيا	أفريقيا	أفريقيا
أفزعتهم	أفزع	أفزع	أفزع
إفساد	إفساد	إفساد	إفساد
إفشال	إفشال	إفشال	إفشال
أفضل	أفضل	أفضل	أفضل
أفضى	أفضى	أفضى	أفضى
أفعال	فعل	فعل	فعل
أفعالكم	فعل	فعل	فعل
أفعالهم	فعل	فعل	فعل
أفغانستان	أفغانستان	أفغانستان	أفغانستان
أفغانية	أفغاني	أفغاني	أفغاني
أفق	أفق	أفق	أفق
أفقدتم	أفقد	أفقد	أفقد
أفقرت	أفقر	أفقر	أفقر
أفكارا	فكر	فكر	فكر
أفكار	فكر	فكر	فكر
أفكاره	فكر	فكر	فكر
أفكاري	فكر	فكر	فكر
أفل	أفل	أفل	أفل
أفلام	فيلم	فيلم	فيلم
أفلست	أفلس	أفلس	أفلس
أفهم	فهم	فهم	فهم
أفهمه	فهم	فهم	فهم
أفيقوا	أفاق	أفاق	أفاق
إقالة	إقالة	إقالة	إقالة
أقام	أقام	أقام	أقام
إقامة	إقامة	إقامة	إقامة
أقباط	قبطي	قبطي	قبطي
إقبال	إقبال	إقبال	إقبال
اقتحام	اقتحام	اقتحام	اقتحام
اقتراح	اقتراح	اقتراح	اقتراح
اقتراض	اقتراض	اقتراض	اقتراض
اقترب	اقترب	اقترب	اقترب
أقترح	اقترح	اقترح	اقترح
اقترضته	اقترض	اقترض	اقترض
اقترفوه	اقترف	اقترف	اقترف
اقتصاداتها	اقتصاد	اقتصاد	اقتصاد
اقتصاد	اقتصاد	اقتصاد	اقتصاد
اقتصادكم	اقتصاد	اقتصاد	اقتصاد
اقتصادها	اقتصاد	اقتصاد	اقتصاد
اقتصاديا	اقتصادي	اقتصادي	اقتصادي
اقتصاديات	اقتصادي	اقتصادي	اقتصادي
اقتصادي	اقتصادي	اقتصادي	اقتصادي
اقتصادية	اقتصادي	اقتصادي	اقتصادي
اقتصاديه	اقتصادي	اقتصادي	اقتصادي
اقتلعت	اقتلع	اقتلع	اقتلع
اقتناعهم	اقتناع	اقتناع	اقتناع
أقحاح	قح	قح	قح
إقحام	إقحام	إقحام	إقحام
أقدام	قدم	قدم	قدم
أقدامكم	قدم	قدم	قدم
إقدامهم	إقدام	إقدام	إقدام
أقدامهم	قدم	قدم	قدم
أقدم	أقدم	أقدم	أقدم
أقذر	قذر	قذر	قذر
إقراري	إقرار	إقرار	إقرار
أقرأ	قرأ	قرأ	قرأ
اقرأوا	قرأ	قرأ	قرأ
أقرب	أقرب	أقرب	أقرب
أقسام	قسم	قسم	قسم
أقسم	أقسم	أقسم	أقسم
أقصاه	أقصى	أقصى	أقصى
أقصد	قصد	قصد	قصد
أقطاب	قطب	قطب	قطب
أقطار	قطر	قطر	قطر
أقل	أقل	أقل	أقل
أقلام	قلم	قلم	قلم
أقلقوا	أقلق	أقلق	أقلق
أقلية	أقلية	أقلية	أقلية
إقليم	إقليم	إقليم	إقليم
إقناع	إقناع	إقناع	إقناع
أقنعة	قناع	قناع	قناع
أقوال	قول	قول	قول
أقوالكم	قول	قول	قول
أقوالهم	قول	قول	قول
أقول	قال	قال	قال
أقولها	قال	قال	قال
أقوم	قام	قام	قام
أقوياء	قوي	قوي	قوي
أقوى	أقوى	أقوى	أقوى
أقيم	أقام	أقام	أقام
أكاد	كاد	كاد	كاد
أكانت	كان	كان	كان
أكان	كان	كان	كان
أكبر	أكبر	أكبر	أكبر
أكتب	كتب	كتب	كتب
أكتر	اكترى	اكترى	اكترى
اكتساح	اكتساح	اكتساح	اكتساح
أكتوبر	أكتوبر	أكتوبر	أكتوبر
أكثر	أكثر	أكثر	أكثر
أكثرها	أكثر	أكثر	أكثر
أكثرهم	أكثر	أكثر	أكثر
أكثرية	أكثرية	أكثرية	أكثرية
أكد	أكد	أكد	أكد
أكدت	أكد	أكد	أكد
أكذب	أكذب	أكذب	أكذب
أكذبوا	أكذب	أكذب	أكذب
أكره	كره	كره	كره
أكل	أكل	أكل	أكل
أكلت	أكل	أكل	أكل
أكلنا	أكل	أكل	أكل
أكمل	أكمل	أكمل	أكمل
أكملت	أكمل	أكمل	أكمل
أكن	كان	كان	كان
أكون	كان	كان	كان
أكيد	أكيد	أكيد	أكيد
أكيد	كاد	كاد	كاد
ألا	ألا	ألا	ألا
إلا	إلا	إلا	إلا
ألا	أن	أن	أن
الأب	أب	أب	أب
الابتدائية	ابتدائي	ابتدائي	ابتدائي
الأبد	أبد	أبد	أبد
الأبدان	بدن	بدن	بدن
الأبرار	بار	بار	بار
الأبرياء	بريء	بريء	بريء
الابصار	الابصار	الابصار	الابصار
الأبطال	بطل	بطل	بطل
الإبل	إبل	إبل	إبل
الابن	ابن	ابن	ابن
الأبواب	باب	باب	باب
الأبي	أبي	أبي	أبي
الأبيض	أبيض	أبيض	أبيض
الاتجاهات	اتجاه	اتجاه	اتجاه
الاتجاه	اتجاه	اتجاه	اتجاه
الاتحاد	اتحاد	اتحاد	اتحاد
الأتراك	تركي	تركي	تركي
الأتربة	تراب	تراب	تراب
الاتصالات	اتصال	اتصال	اتصال
الاتصال	اتصال	اتصال	اتصال
الاتهامات	اتهام	اتهام	اتهام
الاتهام	اتهام	اتهام	اتهام
الآتي	آتي	آتي	آتي
الآثار	أثر	أثر	أثر
الإثم	إثم	إثم	إثم
الإجابة	إجابة	إجابة	إجابة
الإجازة	إجازة	إجازة	إجازة
الأجانب	أجنبي	أجنبي	أجنبي
الاجتماعي	اجتماعي	اجتماعي	اجتماعي
الاجتماعية	اجتماعي	اجتماعي	اجتماعي
الاجتهادات	اجتهاد	اجتهاد	اجتهاد
الأجدر	أجدر	أجدر	أجدر
الأجر	أجر	أجر	أجر
الإجرام	إجرام	إجرام	إجرام
الأجرام	جرم	جرم	جرم
الإجرامي	إجرامي	إجرامي	إجرامي
الأجنبي	أجنبي	أجنبي	أجنبي
الأجنبية	أجنبي	أجنبي	أجنبي
الأجندة	أجندة	أجندة	أجندة
الأجهزة	جهاز	جهاز	جهاز
الأجوبة	جواب	جواب	جواب
الأجيال	جيل	جيل	جيل
الأحاسيس	إحساس	إحساس	إحساس
الأحباش	حبشي	حبشي	حبشي
الأحبة	حبيب	حبيب	حبيب
الاحتجاج	احتجاج	احتجاج	احتجاج
الاحترام	احترام	احترام	احترام
الاحتفاظ	احتفاظ	احتفاظ	احتفاظ
الاحتقان	احتقان	احتقان	احتقان
الاحتكاك	احتكاك	احتكاك	احتكاك
الاحتلال	احتلال	احتلال	احتلال
الأحداث	حدث	حدث	حدث
الأحد	أحد	أحد	أحد
الأحذية	حذاء	حذاء	حذاء
الأحرار	حر	حر	حر
الأحرى	أحرى	أحرى	أحرى
الأحزاب	حزب	حزب	حزب
الإحساس	إحساس	إحساس	إحساس
الإحصائيات	إحصائي	إحصائي	إحصائي
ألاحقه	لاحق	لاحق	لاحق
الأحلام	حلم	حلم	حلم
الأحمر	أحمر	أحمر	أحمر
الأحمق	أحمق	أحمق	أحمق
الأحواز	حوز	حوز	حوز
الأحوال	حال	حال	حال
الأخ	أخ	أخ	أخ
الأخبار	خبر	خبر	خبر
الإخبارية	إخباري	إخباري	إخباري
الاختراق	اختراق	اختراق	اختراق
الاختلافات	اختلاف	اختلاف	اختلاف
الأخذ	أخذ	أخذ	أخذ
الإخراج	إخراج	إخراج	إخراج
الآخر	آخر	آخر	آخر
الآخرة	آخرة	آخرة	آخرة
الآخرون	آخر	آخر	آخر
الأخرى	أخرى	أخرى	أخرى
الآخرين	آخر	آخر	آخر
الأخضر	أخضر	أخضر	أخضر
الأخطاء	خطأ	خطأ	خطأ
الأخطار	خطر	خطر	خطر
الإخلاص	إخلاص	إخلاص	إخلاص
الأخلاق	خلق	خلق	خلق
الأخلاقي	أخلاقي	أخلاقي	أخلاقي
الإخوان	أخ	أخ	أخ
الإخوة	أخ	أخ	أخ
الأخوة	أخوة	أخوة	أخوة
الأخير	أخير	أخير	أخير
الأخيرة	أخير	أخير	أخير
الأداة	أداة	أداة	أداة
الإدارات	إدارة	إدارة	إدارة
الإدارة	إدارة	إدارة	إدارة
الأدب	أدب	أدب	أدب
الأدلة	دليل	دليل	دليل
الإدمان	إدمان	إدمان	إدمان
الأدهى	أدهى	أدهى	أدهى
الأدوار	دور	دور	دور
الأديان	دين	دين	دين
الإذاعات	إذاعة	إذاعة	إذاعة
الإذعان	إذعان	إذعان	إذعان
الإذلال	إذلال	إذلال	إذلال
الأذن	أذن	أذن	أذن
الأذى	أذى	أذى	أذى
الآراء	رأي	رأي	رأي
الأرآد	رئد	رئد	رئد
الأراضي	أرض	أرض	أرض
الأرامل	أرملة	أرملة	أرملة
الأرباح	ربح	ربح	ربح
الأربعيني	أربعيني	أربعيني	أربعيني
الأربيون	أربي	أربي	أربي
الارتباط	ارتباط	ارتباط	ارتباط
الإرث	إرث	إرث	إرث
الأردن	أردن	أردن	أردن
الأردني	أردني	أردني	أردني
الأردنية	أردني	أردني	أردني
الأردنيون	أردني	أردني	أردني
الأردنيين	أردني	أردني	أردني
الأرستقراطية	أرستقراطية	أرستقراطية	أرستقراطية
الأرض	أرض	أرض	أرض
الأرقام	رقم	رقم	رقم
الأرمن	أرمني	أرمني	أرمني
الأرمني	أرمني	أرمني	أرمني
الإرهاب	إرهاب	إرهاب	إرهاب
الإرهابية	إرهابي	إرهابي	إرهابي
الإرهابين	إرهاب	إرهاب	إرهاب
الإرهابيين	إرهابي	إرهابي	إرهابي
الأرواح	روح	روح	روح
الأروبا	أروبا	أروبا	أروبا
الأروبي	أروبي	أروبي	أروبي
الأروبية	أروبي	أروبي	أروبي
الازدواجية	ازدواجية	ازدواجية	ازدواجية
الأزل	أزل	أزل	أزل
الأزمة	أزمة	أزمة	أزمة
الأزهر	أزهر	أزهر	أزهر
الأزواد	أزواد	أزواد	أزواد
الإساءة	إساءة	إساءة	إساءة
الأساتذة	أستاذ	أستاذ	أستاذ
الأساس	أساس	أساس	أساس
الأساسي	أساسي	أساسي	أساسي
الأساسية	أساسي	أساسي	أساسي
الأساطيل	أسطول	أسطول	أسطول
الأسباب	سبب	سبب	سبب
الإسبان	إسباني	إسباني	إسباني
الإسباني	إسباني	إسباني	إسباني
الإسبانية	إسباني	إسباني	إسباني
الأسبوعية	أسبوعي	أسبوعي	أسبوعي
الأستاذ	أستاذ	أستاذ	أستاذ
الاستبداد	استبداد	استبداد	استبداد
الاستثمارات	استثمار	استثمار	استثمار
الاستثمار	استثمار	استثمار	استثمار
الاستحقاقات	استحقاق	استحقاق	استحقاق
الاستخبارات	استخبار	استخبار	استخبار
الاستخباراتي	استخباراتي	استخباراتي	استخباراتي
الاستخفاف	استخفاف	استخفاف	استخفاف
الإستراتيجي	إستراتيجي	إستراتيجي	إستراتيجي
الاستشهاد	استشهاد	استشهاد	استشهاد
الاستشهادية	استشهادي	استشهادي	استشهادي
الاستعباد	استعباد	استعباد	استعباد
الاستعداد	استعداد	استعداد	استعداد
الاستعراض	استعراض	استعراض	استعراض
الاستعمار	استعمار	استعمار	استعمار
الاستعماري	استعماري	استعماري	استعماري
الاستعمارية	استعماري	استعماري	استعماري
الاستفادة	استفادة	استفادة	استفادة
الاستقرار	استقرار	استقرار	استقرار
الاستقصاء	استقصاء	استقصاء	استقصاء
الاستقلال	استقلال	استقلال	استقلال
الاستقلالية	استقلالي	استقلالي	استقلالي
الاستمرار	استمرار	استمرار	استمرار
