word	root	lemma	stem
يأخذ	ءخذ	أخذ	يأخذ
خذها	ءخذ	أخذ	خذ
يأخذه	ءخذ	أخذ	يأخذ
تأخذ	ءخذ	أخذ	تأخذ
أخذتها	ءخذ	أخذ	أخذ
تأخذكم	ءخذ	أخذ	تأخذ
فأخذهم	ءخذ	أخذ	أخذ
فأخذناه	ءخذ	أخذ	أخذ
أخذوا	ءخذ	أخذ	أخذ
وأخذوا	ءخذ	أخذ	أخذ
أخذت	ءخذ	أخذ	أخذ
تأخذهم	ءخذ	أخذ	تأخذ
وخذ	ءخذ	أخذ	خذ
ليأخذوه	ءخذ	أخذ	يأخذ
فأخذتهم	ءخذ	أخذ	أخذ
فأخذتهم	ءخذ	أخذ	أخذت
وأخذناهم	ءخذ	أخذ	أخذ
خذوه	ءخذ	أخذ	خذ
لتأخذوها	ءخذ	أخذ	تأخذ
يأخذونها	ءخذ	أخذ	يأخذ
تأخذونها	ءخذ	أخذ	تأخذ
فأخذناهم	ءخذ	أخذ	أخذ
أخذ	ءخذ	أخذ	أخذ
فيؤخذ	ءخذ	أخذ	يؤخذ
أخذة	ءخذ	أخذ	أخذة
لأخذنا	ءخذ	أخذ	أخذ
أخذا	ءخذ	أخذ	أخذا
فأخذه	ءخذ	أخذ	أخذ
أخرتنا	ءخر	أخر	أخر
أخرنا	ءخر	أخر	أخر
نؤخره	ءخر	أخر	نؤخر
ويؤخركم	ءخر	أخر	يؤخر
يؤخرهم	ءخر	أخر	يؤخر
أخرنا	ءخر	أخر	أخر
أخرتن	ءخر	أخر	أخر
أخرتنى	ءخر	أخر	أخر
يؤخر	ءخر	أخر	يؤخر
ويؤخركم	ءخر	أخر	يؤخر
يؤخر	ءخر	أخر	يؤخر
وأخر	ءخر	أخر	أخر
وأخرت	ءخر	أخر	أخرت
فأخرج	خرج	أخرج	أخرج
فأخرجهما	خرج	أخرج	أخرج
يخرج	خرج	أخرج	يخرج
تخرجون	خرج	أخرج	تخرج
وتخرجون	خرج	أخرج	تخرج
وأخرجوهم	خرج	أخرج	أخرج
أخرجوكم	خرج	أخرج	أخرج
أخرجنا	خرج	أخرج	أخرج
يخرجهم	خرج	أخرج	يخرج
يخرجونهم	خرج	أخرج	يخرج
أخرجنا	خرج	أخرج	أخرج
وتخرج	خرج	أخرج	تخرج
أخرجت	خرج	أخرج	أخرجت
وأخرجوا	خرج	أخرج	أخرج
أخرجنا	خرج	أخرج	أخرج
ويخرجهم	خرج	أخرج	يخرج
تخرج	خرج	أخرج	تخرج
أخرجوا	خرج	أخرج	أخرج
يخرج	خرج	أخرج	يخرج
فأخرجنا	خرج	أخرج	أخرج
نخرج	خرج	أخرج	نخرج
فتخرجوه	خرج	أخرج	تخرج
تخرجون	خرج	أخرج	تخرج
أخرج	خرج	أخرج	أخرج
نخرج	خرج	أخرج	نخرج
أخرجوهم	خرج	أخرج	أخرج
لنخرجنك	خرج	أخرج	نخرج
يخرجكم	خرج	أخرج	يخرج
لتخرجوا	خرج	أخرج	تخرج
أخرجك	خرج	أخرج	أخرج
يخرجوك	خرج	أخرج	يخرج
أخرجه	خرج	أخرج	أخرج
ويخرج	خرج	أخرج	يخرج
أخرجنى	خرج	أخرج	أخرج
لتخرج	خرج	أخرج	تخرج
أخرج	خرج	أخرج	أخرج
لنخرجنكم	خرج	أخرج	نخرج
أخرجكم	خرج	أخرج	أخرج
ونخرج	خرج	أخرج	نخرج
ليخرجوك	خرج	أخرج	يخرج
وأخرجنى	خرج	أخرج	أخرج
أخرج	خرج	أخرج	أخرج
نخرجكم	خرج	أخرج	نخرج
لتخرجنا	خرج	أخرج	تخرج
يخرجاكم	خرج	أخرج	يخرج
يخرجنكما	خرج	أخرج	يخرج
أخرجوا	خرج	أخرج	أخرج
فأخرجناهم	خرج	أخرج	أخرج
ولنخرجنهم	خرج	أخرج	نخرج
فنخرج	خرج	أخرج	نخرج
ليخرجكم	خرج	أخرج	يخرج
وأخرجنا	خرج	أخرج	أخرج
يخرجكم	خرج	أخرج	يخرج
يخرجون	خرج	أخرج	يخرج
أخرج	خرج	أخرج	أخرج
أخرجتك	خرج	أخرج	أخرجت
يخرج	خرج	أخرج	يخرج
ويخرج	خرج	أخرج	يخرج
ليخرجكم	خرج	أخرج	يخرج
أخرجتم	خرج	أخرج	أخرج
يخرجون	خرج	أخرج	يخرج
يخرجوكم	خرج	أخرج	يخرج
وأخرجوكم	خرج	أخرج	أخرج
ليخرجن	خرج	أخرج	يخرج
تخرجوهن	خرج	أخرج	تخرج
ليخرج	خرج	أخرج	يخرج
ويخرجكم	خرج	أخرج	يخرج
لنخرج	خرج	أخرج	نخرج
وأخرج	خرج	أخرج	أخرج
وأخرجت	خرج	أخرج	أخرجت
أخزى	خزي	أخزى	أخزى
أخزيته	خزي	أخزي	أخزي
تخزنا	خزي	أخزي	تخز
ويخزهم	خزي	أخزي	يخز
يخزيه	خزي	أخزي	يخزي
تخزون	خزي	أخزي	تخز
يخزيهم	خزي	أخزي	يخزي
تخزنى	خزي	أخزي	تخز
وليخزى	خزي	أخزي	يخزى
يخزى	خزي	أخزي	يخزى
الأخسرون	خسر	أخسر	أخسرون
بالأخسرين	خسر	أخسر	أخسرين
الأخسرين	خسر	أخسر	أخسرين
الأخضر	خضر	أخضر	أخضر
أخطأنا	خطء	أخطأ	أخطأ
أخطأتم	خطء	أخطأ	أخطأ
تخفوها	خفي	أخفى	تخف
تخفوه	خفي	أخفى	تخف
تخفوا	خفي	أخفى	تخف
تخفى	خفي	أخفى	تخفى
يخفون	خفي	أخفى	يخف
تخفون	خفي	أخفى	تخف
وتخفون	خفي	أخفى	تخف
نخفى	خفي	أخفى	نخفى
وأخفى	خفي	أخفى	أخفى
أخفيها	خفي	أخفى	أخفي
يخفين	خفي	أخفى	يخفي
أخفى	خفي	أخفى	أخفى
وتخفى	خفي	أخفى	تخفى
أخفيتم	خفي	أخفى	أخفي
أخلد	خلد	أخلد	أخلد
أخلده	خلد	أخلد	أخلد
وأخلصوا	خلص	أخلص	أخلص
أخلصناهم	خلص	أخلص	أخلص
يخلف	خلف	أخلف	يخلف
يخلف	خلف	أخلف	يخلف
تخلف	خلف	أخلف	تخلف
أخلفوا	خلف	أخلف	أخلف
فأخلفتكم	خلف	أخلف	أخلف
نخلفه	خلف	أخلف	نخلف
فأخلفتم	خلف	أخلف	أخلف
أخلفنا	خلف	أخلف	أخلف
تخلفه	خلف	أخلف	تخلف
يخلفه	خلف	أخلف	يخلف
وأداء	ءدي	أداء	أداء
أدبر	دبر	أدبر	أدبر
وأدخل	دخل	أدخل	أدخل
تدخل	دخل	أدخل	تدخل
ولأدخلنهم	دخل	أدخل	أدخل
يدخله	دخل	أدخل	يدخل
وندخلكم	دخل	أدخل	ندخل
سندخلهم	دخل	أدخل	ندخل
وندخلهم	دخل	أدخل	ندخل
فسيدخلهم	دخل	أدخل	يدخل
ولأدخلنكم	دخل	أدخل	أدخل
ولأدخلناهم	دخل	أدخل	أدخل
يدخلنا	دخل	أدخل	يدخل
وأدخلنا	دخل	أدخل	أدخل
سيدخلهم	دخل	أدخل	يدخل
أدخلنى	دخل	أدخل	أدخل
وأدخلناه	دخل	أدخل	أدخل
وأدخلناهم	دخل	أدخل	أدخل
يدخل	دخل	أدخل	يدخل
ليدخلنهم	دخل	أدخل	يدخل
وأدخل	دخل	أدخل	أدخل
وأدخلنى	دخل	أدخل	أدخل
لندخلنهم	دخل	أدخل	ندخل
وأدخلهم	دخل	أدخل	أدخل
أدخلوا	دخل	أدخل	أدخل
فيدخلهم	دخل	أدخل	يدخل
ويدخلهم	دخل	أدخل	يدخل
ليدخل	دخل	أدخل	يدخل
ويدخلهم	دخل	أدخل	يدخل
ويدخلكم	دخل	أدخل	يدخل
ويدخله	دخل	أدخل	يدخل
ويدخلكم	دخل	أدخل	يدخل
يدخل	دخل	أدخل	يدخل
فأدخلوا	دخل	أدخل	أدخل
يدرككم	درك	أدرك	يدرك
يدركه	درك	أدرك	يدرك
تدركه	درك	أدرك	تدرك
يدرك	درك	أدرك	يدرك
أدركه	درك	أدرك	أدرك
تدرك	درك	أدرك	تدرك
أدرىكم	دري	أدرى	أدرى
يدريك	دري	أدرى	يدري
أدرىك	دري	أدرى	أدرى
وتدلوا	دلو	أدلى	تدل
فأدلى	دلو	أدلى	أدلى
أدنى	دنو	أدنى	أدنى
وأدنى	دنو	أدنى	أدنى
الأدنى	دنو	أدنى	أدنى
أدنى	دنو	أدنى	أدنى
أدهى	دهي	أدهى	أدهى
فليؤد	ءدي	أدى	يؤد
يؤده	ءدي	أدى	يؤد
تؤدوا	ءدي	أدى	تؤد
أذاعوا	ذيع	أذاع	أذاع
ويذيق	ذوق	أذاق	يذيق
أذقنا	ذوق	أذاق	أذق
نذيقهم	ذوق	أذاق	نذيق
أذقناه	ذوق	أذاق	أذق
فأذاقها	ذوق	أذاق	أذاق
لأذقناك	ذوق	أذاق	أذق
ونذيقه	ذوق	أذاق	نذيق
نذقه	ذوق	أذاق	نذق
نذقه	ذوق	أذاق	نذق
أذاقهم	ذوق	أذاق	أذاق
ليذيقهم	ذوق	أذاق	يذيق
وليذيقكم	ذوق	أذاق	يذيق
ولنذيقنهم	ذوق	أذاق	نذيق
فأذاقهم	ذوق	أذاق	أذاق
لنذيقهم	ذوق	أذاق	نذيق
فلنذيقن	ذوق	أذاق	نذيق
وأذان	ءذن	أذان	أذان
للأذقان	ذقن	أذقان	أذقان
الأذقان	ذقن	أذقان	أذقان
الأذلين	ذلل	أذل	أذلين
الأذل	ذلل	أذل	أذل
أذلة	ذلل	أذلة	أذلة
أذلة	ذلل	أذلة	أذلة
أذلة	ذلل	أذلة	أذلة
ءاذانهم	ءذن	أذن	ءاذان
فأذنوا	ءذن	أذن	أذن
ءاذان	ءذن	أذن	ءاذان
والأذن	ءذن	أذن	أذن
بالأذن	ءذن	أذن	أذن
ءاذانهم	ءذن	أذن	ءاذان
فأذن	ءذن	أذن	أذن
ءاذن	ءذن	أذن	ءاذن
ءاذان	ءذن	أذن	ءاذان
أذنت	ءذن	أذن	أذن
ائذن	ءذن	أذن	ائذن
أذن	ءذن	أذن	أذن
أذن	ءذن	أذن	أذن
ليؤذن	ءذن	أذن	يؤذن
أذن	ءذن	أذن	أذن
أذن	ءذن	أذن	أذن
يأذن	ءذن	أذن	يأذن
يؤذن	ءذن	أذن	يؤذن
وأذن	ءذن	أذن	أذن
أذن	ءذن	أذن	أذن
يؤذن	ءذن	أذن	يؤذن
فأذن	ءذن	أذن	أذن
أذنيه	ءذن	أذن	أذني
ءاذاننا	ءذن	أذن	ءاذان
يأذن	ءذن	أذن	يأذن
وأذنت	ءذن	أذن	أذنت
يذهبكم	ذهب	أذهب	يذهب
ويذهب	ذهب	أذهب	يذهب
ويذهب	ذهب	أذهب	يذهب
يذهبن	ذهب	أذهب	يذهب
يذهبن	ذهب	أذهب	يذهب
ليذهب	ذهب	أذهب	يذهب
أذهب	ذهب	أذهب	أذهب
أذهبتم	ذهب	أذهب	أذهب
أذى	ءذي	أذى	أذى
والأذى	ءذي	أذى	أذى
أذىهم	ءذي	أذى	أذى
الأرائك	ءرك	أرائك	أرائك
أراد	رود	أراد	أراد
تريدون	رود	أراد	تريد
يريد	رود	أراد	يريد
أرادوا	رود	أراد	أراد
أرادا	رود	أراد	أراد
أردتم	رود	أراد	أرد
يرد	رود	أراد	يرد
أردتم	رود	أراد	أرد
ويريد	رود	أراد	يريد
يريدا	رود	أراد	يريد
ويريدون	رود	أراد	يريد
يريدون	رود	أراد	يريد
أردنا	رود	أراد	أرد
أتريدون	رود	أراد	تريد
أريد	رود	أراد	أريد
يرد	رود	أراد	يرد
نريد	رود	أراد	نريد
يريدوا	رود	أراد	يريد
يردك	رود	أراد	يرد
أردت	رود	أراد	أرد
أردناه	رود	أراد	أرد
نريد	رود	أراد	نريد
فأراد	رود	أراد	أراد
تريد	رود	أراد	تريد
فأردت	رود	أراد	أرد
فأردنا	رود	أراد	أرد
يريدان	رود	أراد	يريد
وأرادوا	رود	أراد	أراد
أردن	رود	أراد	أرد
ونريد	رود	أراد	نريد
أتريد	رود	أراد	تريد
تردن	رود	أراد	ترد
يردن	رود	أراد	يرد
فأرادوا	رود	أراد	أراد
يراد	رود	أراد	يراد
أرادنى	رود	أراد	أراد
أرادنى	رود	أراد	أراد
أريد	رود	أراد	أريد
أربعين	ربع	أربع	أربعين
أربع	ربع	أربع	أربع
أربع	ربع	أربع	أربع
أربع	ربع	أربع	أربع
أربعة	ربع	أربعة	أربعة
أربعة	ربع	أربعة	أربعة
أربعة	ربع	أربعة	أربعة
أربعة	ربع	أربعة	أربعة
بأربعة	ربع	أربعة	أربعة
ويربى	ربو	أربى	يربى
أربى	ربو	أربى	أربى
أرجائها	رجو	أرجائ	أرجائ
أرحامهن	رحم	أرحام	أرحام
الأرحام	رحم	أرحام	أرحام
والأرحام	رحم	أرحام	أرحام
أرحام	رحم	أرحام	أرحام
الأرحام	رحم	أرحام	أرحام
أرحامكم	رحم	أرحام	أرحام
أرحامكم	رحم	أرحام	أرحام
أرحم	رحم	أرحم	أرحم
ليردوهم	ردي	أردى	يرد
لتردين	ردي	أردى	تردي
أردىكم	ردي	أردى	أردى
أراذلنا	رذل	أرذل	أراذل
أرذل	رذل	أرذل	أرذل
الأرذلون	رذل	أرذل	أرذلون
أرسلناك	رسل	أرسل	أرسل
أرسلنا	رسل	أرسل	أرسل
وأرسلناك	رسل	أرسل	أرسل
وأرسلنا	رسل	أرسل	أرسل
نرسل	رسل	أرسل	نرسل
ويرسل	رسل	أرسل	يرسل
أرسل	رسل	أرسل	أرسل
يرسل	رسل	أرسل	يرسل
أرسلت	رسل	أرسل	أرسل
فأرسل	رسل	أرسل	أرسل
وأرسل	رسل	أرسل	أرسل
فأرسلنا	رسل	أرسل	أرسل
ولنرسلن	رسل	أرسل	نرسل
أرسل	رسل	أرسل	أرسل
يرسل	رسل	أرسل	يرسل
أرسلنا	رسل	أرسل	أرسل
أرسله	رسل	أرسل	أرسل
فأرسلوا	رسل	أرسل	أرسل
أرسلت	رسل	أرسل	أرسلت
فأرسلون	رسل	أرسل	أرسل
أرسله	رسل	أرسل	أرسل
أرسلتم	رسل	أرسل	أرسل
نرسل	رسل	أرسل	نرسل
يرسل	رسل	أرسل	يرسل
فيرسل	رسل	أرسل	يرسل
ويرسل	رسل	أرسل	يرسل
أرسلت	رسل	أرسل	أرسل
أرسل	رسل	أرسل	أرسل
فأرسل	رسل	أرسل	أرسل
فأرسله	رسل	أرسل	أرسل
وأرسلناه	رسل	أرسل	أرسل
لنرسل	رسل	أرسل	نرسل
أرسلناه	رسل	أرسل	أرسل
يرسل	رسل	أرسل	يرسل
أرسلوا	رسل	أرسل	أرسل
وأرسل	رسل	أرسل	أرسل
أرسىها	رسو	أرسى	أرسى
الأرض	ءرض	أرض	أرض
الأرض	ءرض	أرض	أرض
والأرض	ءرض	أرض	أرض
الأرض	ءرض	أرض	أرض
والأرض	ءرض	أرض	أرض
والأرض	ءرض	أرض	أرض
أرض	ءرض	أرض	أرض
أرض	ءرض	أرض	أرض
أرضكم	ءرض	أرض	أرض
ياأرض	ءرض	أرض	أرض
أرضا	ءرض	أرض	أرضا
أرضنا	ءرض	أرض	أرض
أرضكم	ءرض	أرض	أرض
أرضى	ءرض	أرض	أرض
أرض	ءرض	أرض	أرض
أرضهم	ءرض	أرض	أرض
وأرضا	ءرض	أرض	أرضا
وأرض	ءرض	أرض	أرض
وللأرض	ءرض	أرض	أرض
أرضعنكم	رضع	أرضعت	أرضع
أرضعت	رضع	أرضعت	أرضعت
أرضعيه	رضع	أرضعت	أرضع
أرضعن	رضع	أرضعت	أرضع
فسترضع	رضع	أرضعت	ترضع
أركسهم	ركس	أركس	أركس
أركسوا	ركس	أركس	أركس
ويريكم	رءي	أري	يري
وأرنا	رءي	أري	أر
يريهم	رءي	أري	يري
أرنى	رءي	أري	أر
أرنا	رءي	أري	أر
ليريه	رءي	أري	يري
نرى	رءي	أري	نرى
ليريهما	رءي	أري	يري
سأوريكم	رءي	أري	أوري
يريكهم	رءي	أري	يري
يريكموهم	رءي	أري	يري
نرينك	رءي	أري	نري
يريكم	رءي	أري	يري
لنريه	رءي	أري	نري
أريناك	رءي	أري	أري
لنريك	رءي	أري	نري
أريناه	رءي	أري	أري
ترينى	رءي	أري	تري
نريك	رءي	أري	نري
سيريكم	رءي	أري	يري
ونرى	رءي	أري	نرى
فأرونى	رءي	أري	أر
ليريكم	رءي	أري	يري
أرونى	رءي	أري	أر
أرونى	رءي	أري	أر
يريكم	رءي	أري	يري
أريكم	رءي	أري	أري
سنريهم	رءي	أري	نري
نريهم	رءي	أري	نري
لأريناكهم	رءي	أري	أري
ليروا	رءي	أري	ير
أزا	ءزز	أز	أزا
تزغ	زيغ	أزاغ	تزغ
أزاغ	زيغ	أزاغ	أزاغ
أزرى	ءزر	أزر	أزر
أزفت	ءزف	أزفت	أزفت
أزكى	زكو	أزكى	أزكى
فأزلهما	زلل	أزل	أزل
بالأزلام	زلم	أزلام	أزلام
والأزلام	زلم	أزلام	أزلام
وأزلفنا	زلف	أزلفت	أزلف
وأزلفت	زلف	أزلفت	أزلفت
أزلفت	زلف	أزلفت	أزلفت
أسأتم	سوء	أساء	أسأ
أساوا	سوء	أساء	أسا
أساء	سوء	أساء	أساء
أساطير	سطر	أساطير	أساطير
أساور	سور	أساور	أساور
أسورة	سور	أساور	أسورة
والأسباط	سبط	أسباط	أسباط
والأسباط	سبط	أسباط	أسباط
أسباطا	سبط	أسباط	أسباطا
وأسبغ	سبغ	أسبغ	أسبغ
أستخلصه	خلص	أستخلص	أستخلص
أسخط	سخط	أسخط	أسخط
يسرون	سرر	أسر	يسر
أسروا	سرر	أسر	أسر
وأسروا	سرر	أسر	أسر
وأسروه	سرر	أسر	أسر
فأسرها	سرر	أسر	أسر
أسر	سرر	أسر	أسر
تسرون	سرر	أسر	تسر
وأسروا	سرر	أسر	أسر
وأسررت	سرر	أسر	أسرر
أسرهم	ءسر	أسر	أسر
أسرع	سرع	أسرع	أسرع
تسرفوا	سرف	أسرف	تسرف
يسرف	سرف	أسرف	يسرف
أسرف	سرف	أسرف	أسرف
يسرفوا	سرف	أسرف	يسرف
أسرفوا	سرف	أسرف	أسرف
فأسر	سري	أسرى	أسر
أسر	سري	أسرى	أسر
أسس	ءسس	أسس	أسس
أسس	ءسس	أسس	أسس
أسفا	ءسف	أسف	أسفا
ياأسفى	ءسف	أسف	أسف
أسفا	ءسف	أسف	أسفا
أسفارنا	سفر	أسفار	أسفار
أسفارا	سفر	أسفار	أسفارا
أسفر	سفر	أسفر	أسفر
الأسفل	سفل	أسفل	أسفل
أسفل	سفل	أسفل	أسفل
الأسفلين	سفل	أسفل	أسفلين
فأسقيناكموه	سقي	أسقي	أسقي
نسقيكم	سقي	أسقي	نسقي
ونسقيه	سقي	أسقي	نسقي
لأسقيناهم	سقي	أسقي	أسقي
ويسقون	سقي	أسقي	يسق
وأسقيناكم	سقي	أسقي	أسقي
يسقون	سقي	أسقي	يسق
ولنسكننكم	سكن	أسكن	نسكن
أسكنت	سكن	أسكن	أسكن
فأسكناه	سكن	أسكن	أسك
يسكن	سكن	أسكن	يسكن
أسكنوهن	سكن	أسكن	أسكن
وأسلنا	سيل	أسل	أسل
أسلحتهم	سلح	أسلحت	أسلحت
وأسلحتهم	سلح	أسلحت	أسلحت
أسلحتكم	سلح	أسلحت	أسلحت
أسلحتكم	سلح	أسلحت	أسلحت
أسلفت	سلف	أسلفت	أسلفت
أسلفتم	سلف	أسلفت	أسلف
أسلم	سلم	أسلم	أسلم
أسلم	سلم	أسلم	أسلم
أسلمت	سلم	أسلم	أسلم
ءأسلمتم	سلم	أسلم	أسلم
أسلموا	سلم	أسلم	أسلم
لنسلم	سلم	أسلم	نسلم
تسلمون	سلم	أسلم	تسلم
أسلموا	سلم	أسلم	أسلم
وأسلمت	سلم	أسلم	أسلم
يسلم	سلم	أسلم	يسلم
أسلما	سلم	أسلم	أسلم
وأسلموا	سلم	أسلم	أسلم
أسلم	سلم	أسلم	أسلم
يسلمون	سلم	أسلم	يسلم
أسلمنا	سلم	أسلم	أسلم
لأسمعهم	سمع	أسمع	أسمع
أسمعهم	سمع	أسمع	أسمع
تسمع	سمع	أسمع	تسمع
وأسمع	سمع	أسمع	أسمع
أسمع	سمع	أسمع	أسمع
يسمع	سمع	أسمع	يسمع
أسوأ	سوء	أسوأ	أسوأ
أسوة	ءسو	أسوة	أسوة
الأسود	سود	أسود	أسود
أسارى	ءسر	أسير	أسارى
أسرى	ءسر	أسير	أسرى
الأسرى	ءسر	أسير	أسرى
وأسيرا	ءسر	أسير	أسيرا
فأشارت	شور	أشارت	أشارت
أشتاتا	شتت	أشتات	أشتاتا
أشد	شدد	أشد	أشد
أشد	شدد	أشد	أشد
أشد	شدد	أشد	أشد
وأشد	شدد	أشد	أشد
وأشد	شدد	أشد	أشد
أشده	شدد	أشد	أشد
أشدهما	شدد	أشد	أشد
أشدكم	شدد	أشد	أشد
أشر	ءشر	أشر	أشر
الأشر	ءشر	أشر	أشر
أشراطها	شرط	أشراط	أشراط
وأشربوا	شرب	أشرب	أشرب
وأشرقت	شرق	أشرقت	أشرقت
أشركوا	شرك	أشرك	أشرك
نشرك	شرك	أشرك	نشرك
تشركوا	شرك	أشرك	تشرك
يشرك	شرك	أشرك	يشرك
يشرك	شرك	أشرك	يشرك
تشركون	شرك	أشرك	تشرك
أشركتم	شرك	أشرك	أشرك
أشركتم	شرك	أشرك	أشرك
أشركنا	شرك	أشرك	أشرك
أشرك	شرك	أشرك	أشرك
يشركون	شرك	أشرك	يشرك
أيشركون	شرك	أشرك	يشرك
نشرك	شرك	أشرك	نشرك
أشرك	شرك	أشرك	أشرك
أشركتمون	شرك	أشرك	أشرك
يشرك	شرك	أشرك	يشرك
أشرك	شرك	أشرك	أشرك
أشرك	شرك	أشرك	أشرك
وأشركه	شرك	أشرك	أشرك
